OrderiD,Item_Id,CustomerCode,CountryName,customer_country,QtyRequired,TotalArea,Amount,ITEM_NAME,QualityName,DesignName,ColorName,ShapeName
4826,34170,I-2,ROMANIYA,I-2ROMANIYA,24,3.68,1943.04,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10270],SILVER/BLUE,REC
4826,34175,I-2,ROMANIYA,I-2ROMANIYA,24,3.68,1943.04,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10392],BEIGE/MULTI,REC
4826,34125,I-2,ROMANIYA,I-2ROMANIYA,26,3.68,1865.76,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],GREEN,REC
4826,34140,I-2,ROMANIYA,I-2ROMANIYA,26,3.68,1865.76,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],PURPLE,REC
4826,34161,I-2,ROMANIYA,I-2ROMANIYA,12,5.8,1531.2,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10266],SILVER,REC
4826,34164,I-2,ROMANIYA,I-2ROMANIYA,12,5.8,1531.2,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10270],SILVER/CHARCOAL,REC
4826,34171,I-2,ROMANIYA,I-2ROMANIYA,12,5.8,1531.2,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10270],SILVER/BLUE,REC
4826,34174,I-2,ROMANIYA,I-2ROMANIYA,12,5.8,1531.2,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10392],BEIGE/MULTI,REC
4826,34132,I-2,ROMANIYA,I-2ROMANIYA,12,5.8,1357.2,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],DUCK  EGG,REC
4826,34133,I-2,ROMANIYA,I-2ROMANIYA,12,5.8,1357.2,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],BEIGE,REC
4826,34146,I-2,ROMANIYA,I-2ROMANIYA,12,5.8,1287.6,HAND TUFTED,TUFTED 60C LOOP/CUT,ATHENS OG [9635],BEIGE,REC
4826,34152,I-2,ROMANIYA,I-2ROMANIYA,12,5.8,1287.6,HAND TUFTED,TUFTED 60C LOOP/CUT,ATHENS OG [9635],FOG,REC
4826,34153,I-2,ROMANIYA,I-2ROMANIYA,12,5.8,1287.6,HAND TUFTED,TUFTED 60C LOOP/CUT,ATHENS OG [9537],SKY,REC
4826,34129,I-2,ROMANIYA,I-2ROMANIYA,50,1.2,1170,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],DUCK  EGG,REC
4826,34137,I-2,ROMANIYA,I-2ROMANIYA,50,1.2,1170,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],BEIGE,REC
4826,34126,I-2,ROMANIYA,I-2ROMANIYA,10,5.8,1131,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],GREEN,REC
4826,34141,I-2,ROMANIYA,I-2ROMANIYA,10,5.8,1131,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],PURPLE,REC
4826,34143,I-2,ROMANIYA,I-2ROMANIYA,50,1.2,1110,HAND TUFTED,TUFTED 60C LOOP/CUT,ATHENS OG [9635],BEIGE,REC
4826,34149,I-2,ROMANIYA,I-2ROMANIYA,50,1.2,1110,HAND TUFTED,TUFTED 60C LOOP/CUT,ATHENS OG [9635],FOG,REC
4826,34155,I-2,ROMANIYA,I-2ROMANIYA,50,1.2,1110,HAND TUFTED,TUFTED 60C LOOP/CUT,ATHENS OG [9537],SKY,REC
4826,34158,I-2,ROMANIYA,I-2ROMANIYA,40,1.2,1056,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10266],SILVER,REC
4826,34167,I-2,ROMANIYA,I-2ROMANIYA,40,1.2,1056,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10270],SILVER/CHARCOAL,REC
4826,34168,I-2,ROMANIYA,I-2ROMANIYA,40,1.2,1056,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10270],SILVER/BLUE,REC
4826,34177,I-2,ROMANIYA,I-2ROMANIYA,40,1.2,1056,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10392],BEIGE/MULTI,REC
4826,34123,I-2,ROMANIYA,I-2ROMANIYA,44,1.2,1029.6,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],GREEN,REC
4826,34138,I-2,ROMANIYA,I-2ROMANIYA,44,1.2,1029.6,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],PURPLE,REC
4826,34130,I-2,ROMANIYA,I-2ROMANIYA,14,2.6,709.8,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],DUCK  EGG,REC
4826,34136,I-2,ROMANIYA,I-2ROMANIYA,14,2.6,709.8,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],BEIGE,REC
4826,34144,I-2,ROMANIYA,I-2ROMANIYA,14,2.6,673.4,HAND TUFTED,TUFTED 60C LOOP/CUT,ATHENS OG [9635],BEIGE,REC
4826,34150,I-2,ROMANIYA,I-2ROMANIYA,14,2.6,673.4,HAND TUFTED,TUFTED 60C LOOP/CUT,ATHENS OG [9635],FOG,REC
4826,34156,I-2,ROMANIYA,I-2ROMANIYA,14,2.6,673.4,HAND TUFTED,TUFTED 60C LOOP/CUT,ATHENS OG [9537],SKY,REC
4826,34124,I-2,ROMANIYA,I-2ROMANIYA,12,2.6,608.4,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],GREEN,REC
4826,34139,I-2,ROMANIYA,I-2ROMANIYA,12,2.6,608.4,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],PURPLE,REC
4826,34159,I-2,ROMANIYA,I-2ROMANIYA,10,2.6,572,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10266],SILVER,REC
4826,34166,I-2,ROMANIYA,I-2ROMANIYA,10,2.6,572,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10270],SILVER/CHARCOAL,REC
4826,34169,I-2,ROMANIYA,I-2ROMANIYA,10,2.6,572,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10270],SILVER/BLUE,REC
4826,34176,I-2,ROMANIYA,I-2ROMANIYA,10,2.6,572,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10392],BEIGE/MULTI,REC
4828,33646,TGT,USA,TGTUSA,1129,35,67175.5,HAND TUFTED,TUFTED 52C WOOL+40C WOOL ALL CUT,9940 HT IVORY (5233),IVORY,REC
4829,1792,T-2,ITALY,T-2ITALY,10,6,2310,HAND TUFTED,TUFTED 60C,DOMINO,100 MULTI,REC
4829,2041,T-2,ITALY,T-2ITALY,5,6,2106,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,ROCK FORD [9088],149 VIOLA MULTI,REC
4829,1914,T-2,ITALY,T-2ITALY,10,2.25,1638,HAND TUFTED,TUFTED 60C SEMI WORSTED,OROBO [8760],160 NERO MULTI,ROUND
4846,23341,A-9,USA,A-9USA,14,80,2800,DURRY,FLATWOVEN 60C+COTTON+LUREX,9869,BLACK/WHITE,REC
4846,23343,A-9,USA,A-9USA,7,140,2450,DURRY,FLATWOVEN 60C+COTTON+LUREX,9869,BLACK/WHITE,REC
4846,23336,A-9,USA,A-9USA,24,40,2400,DURRY,FLATWOVEN 60C+COTTON+LUREX,9869,BLACK/WHITE,REC
4846,23342,A-9,USA,A-9USA,8,108,2160,DURRY,FLATWOVEN 60C+COTTON+LUREX,9869,BLACK/WHITE,REC
4846,23338,A-9,USA,A-9USA,28,6,420,DURRY,FLATWOVEN 60C+COTTON+LUREX,9869,BLACK/WHITE,REC
4846,23340,A-9,USA,A-9USA,6,22.5,337.5,DURRY,FLATWOVEN 60C+COTTON+LUREX,9869,BLACK/WHITE,REC
4846,23337,A-9,USA,A-9USA,20,1,50,DURRY,FLATWOVEN 60C+COTTON+LUREX,9869,BLACK/WHITE,REC
4848,23321,A-9,USA,A-9USA,50,80,9400,DURRY,FLATWOVEN 60C+10C+LUREX+COTTON,9825(FLATWEAVE),NEUTRAL,REC
4848,23356,A-9,USA,A-9USA,60,40,5640,DURRY,FLATWOVEN 60C+10C+LUREX+COTTON,9825(FLATWEAVE),NEUTRAL,REC
4848,23322,A-9,USA,A-9USA,22,108,5583.6,DURRY,FLATWOVEN 60C+10C+LUREX+COTTON,9825(FLATWEAVE),NEUTRAL,REC
4848,23324,A-9,USA,A-9USA,6,180,2538,DURRY,FLATWOVEN 60C+10C+LUREX+COTTON,9825(FLATWEAVE),NEUTRAL,REC
4848,23323,A-9,USA,A-9USA,6,140,1974,DURRY,FLATWOVEN 60C+10C+LUREX+COTTON,9825(FLATWEAVE),NEUTRAL,REC
4848,23318,A-9,USA,A-9USA,60,6,846,DURRY,FLATWOVEN 60C+10C+LUREX+COTTON,9825(FLATWEAVE),NEUTRAL,REC
4848,23319,A-9,USA,A-9USA,15,15,528.75,DURRY,FLATWOVEN 60C+10C+LUREX+COTTON,9825(FLATWEAVE),NEUTRAL,REC
4849,3504,A-9,USA,A-9USA,85,40,12920,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ARACELLI [9615],MULTI,REC
4849,3509,A-9,USA,A-9USA,15,108,6156,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ARACELLI [9615],MULTI,REC
4849,3506,A-9,USA,A-9USA,80,15,4560,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ARACELLI [9615],MULTI,REC
4849,3508,A-9,USA,A-9USA,12,80,3648,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ARACELLI [9615],MULTI,REC
4849,3505,A-9,USA,A-9USA,30,22.5,2565,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ARACELLI [9615],MULTI,REC
4849,3507,A-9,USA,A-9USA,30,6,684,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ARACELLI [9615],MULTI,REC
4851,18490,M-1,USA,M-1USA,2,108,1155.6,KNOTTED,KNOTTED 3/25 30C NZ+40C DP V/V,TRATTINO,IVORY/SAND,REC
4851,1483,M-1,USA,M-1USA,2,80,512,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,SAND,REC
4851,11576,M-1,USA,M-1USA,2,54,388.8,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC
4870,34474,C-1,USA,C-1USA,1,121,677.6,KNOTTED,KNOTTED 3/25 30C MS,KASBAH NOMAD,CREAM,REC
4872,34489,T-2,ITALY,T-2ITALY,1,12,487.08,DURRY,FLATWOVEN 60C 2PLY,WOOLACOMBE,174 PETROLIO MULTI,REC
4873,34491,T-2,ITALY,T-2ITALY,1,7.5,365.63,HANDWOVEN,HAND WOVEN 30C,WALMER,COL-561 ROSSO/BIANCO,REC
4875,5290,T-2,ITALY,T-2ITALY,1,10.26,600.21,GUN TUFTED,GUN TUFTED 60C 2PLY+10C,MASET,156 ROSSO  MULTI,REC
4876,34490,T-2,ITALY,T-2ITALY,1,4.8,336.96,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,ROCK FORD [9088],156 ROSSO  MULTI,REC
4877,24957,M-1,USA,M-1USA,25,1.5,200.625,KNOTTED,KNOTTED 3/25 30C NZ+40C DP V/V,TRATTINO,IVORY/SAND,REC
4877,1398,M-1,USA,M-1USA,25,1.5,153.75,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC
4877,1263,M-1,USA,M-1USA,25,1.5,146.25,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,GREY,REC
4877,1433,M-1,USA,M-1USA,25,1.5,146.25,KNOTTED,KNOTTED 3/25 30C HS,MOROCCAN ZIGZAG,GREY,REC
4877,11538,M-1,USA,M-1USA,25,1.5,135,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC
4877,1454,M-1,USA,M-1USA,25,1.5,120,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,IVORY,REC
4877,11220,M-1,USA,M-1USA,25,1.5,120,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,NICKEL,REC
4877,25815,M-1,USA,M-1USA,25,1.5,105,DOUBLE BACK,D.B. PET YARN 60C+PET YARN 60C 2PLY,OD STRADA,SILVER,REC
4880,34549,M-1,USA,M-1USA,3,6.25,86.25,KNOTTED,KNOTTED 3/12 60C+VISCOSE,DIAMOND,SILVER,REC
4880,34536,M-1,USA,M-1USA,3,6.25,76.875,KNOTTED,KNOTTED 3/25 30C HS,MOROCCAN ZIGZAG,SILVER,REC
4880,34538,M-1,USA,M-1USA,3,6.25,76.875,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC
4880,34531,M-1,USA,M-1USA,3,6.25,73.125,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,SILVER-M1,REC
4880,34532,M-1,USA,M-1USA,3,6.25,73.125,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,GREY,REC
4880,34533,M-1,USA,M-1USA,3,6.25,73.125,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,CREAM,REC
4880,34535,M-1,USA,M-1USA,3,6.25,73.125,KNOTTED,KNOTTED 3/25 30C HS,MOROCCAN ZIGZAG,GREY,REC
4880,34537,M-1,USA,M-1USA,3,6.25,73.125,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,GREY,REC
4880,34540,M-1,USA,M-1USA,3,6.25,73.125,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,GREY/WHITE,REC
4880,34541,M-1,USA,M-1USA,3,6.25,73.125,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,PRAIR,REC
4880,34550,M-1,USA,M-1USA,3,6.25,67.5,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,SILVER/FOG,REC
4880,34551,M-1,USA,M-1USA,3,6.25,67.5,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC
4880,34556,M-1,USA,M-1USA,2,6.25,45,DOUBLE BACK,D.B. 30C MS W/V,CUT & BIND,GREY,REC
4880,34557,M-1,USA,M-1USA,2,6.25,45,DOUBLE BACK,D.B. 30C MS W/V,CUT & BIND,IRON,REC
4880,34558,M-1,USA,M-1USA,2,6.25,45,DOUBLE BACK,D.B. 30C MS W/V,CUT & BIND,CREAM,REC
4880,34539,M-1,USA,M-1USA,2,6.25,41.25,HANDWOVEN,SHAGGY 30C MS+30C HS,NOURA PILE [MOROCCAN] ,IVORY,REC
4880,34542,M-1,USA,M-1USA,2,6.25,40.625,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/CREAM,REC
4880,34543,M-1,USA,M-1USA,2,6.25,40.625,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC
4880,34544,M-1,USA,M-1USA,2,6.25,40,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,SAND,REC
4880,34545,M-1,USA,M-1USA,2,6.25,40,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,GREY,REC
4880,34546,M-1,USA,M-1USA,2,6.25,40,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,IVORY,REC
4880,34552,M-1,USA,M-1USA,2,6.25,35,DOUBLE BACK,D.B. PET YARN 60C+PET YARN 60C 2PLY,OD STRADA,CARBON,REC
4880,34553,M-1,USA,M-1USA,2,6.25,35,DOUBLE BACK,D.B. PET YARN 60C+PET YARN 60C 2PLY,OD STRADA,DOVE,REC
4880,34554,M-1,USA,M-1USA,2,6.25,35,DOUBLE BACK,D.B. PET YARN 60C+PET YARN 60C 2PLY,OD STRADA,SILVER,REC
4880,34555,M-1,USA,M-1USA,2,6.25,35,DOUBLE BACK,D.B. 30C MS W/V,CUT & BIND,LT GREY,REC
4880,34547,M-1,USA,M-1USA,1,6.25,33.4375,KNOTTED,KNOTTED 3/25 30C NZ+40C DP V/V,TRATTINO,IVORY/SAND,REC
4880,34548,M-1,USA,M-1USA,1,6.25,33.4375,KNOTTED,KNOTTED 3/25 30C NZ+40C DP V/V,TRATTINO,WHITE/SILVER,REC
4881,3312,M-1,USA,M-1USA,2,140,1148,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC
4881,2488,M-1,USA,M-1USA,2,108,885.6,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC
4881,11529,M-1,USA,M-1USA,2,108,777.6,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,SILVER/FOG,REC
4881,11576,M-1,USA,M-1USA,4,54,777.6,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC
4881,12606,M-1,USA,M-1USA,2,80,656,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC
4881,11536,M-1,USA,M-1USA,2,80,576,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC
4884,24812,T-5,UK,T-5UK,15,40,660,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [9345],CHARCOAL,REC
4884,24816,T-5,UK,T-5UK,14,40,616,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [10019],CHARCOAL,REC
4884,24819,T-5,UK,T-5UK,11,40,484,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [10171],NAVY,REC
4884,24436,T-5,UK,T-5UK,11,40,440,HAND TUFTED,TUFTED 10C ALL LOOP,9934 [FENA],GUNMETAL,REC
4884,24439,T-5,UK,T-5UK,11,40,440,HAND TUFTED,TUFTED 10C ALL LOOP,10000 [FENA],BLUE,REC
4884,24442,T-5,UK,T-5UK,11,40,440,HAND TUFTED,TUFTED 10C ALL LOOP,10016 [FENA],GREY,REC
4884,18465,T-5,UK,T-5UK,9,40,396,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [9761],IVORY/GREY,REC
4884,24138,T-5,UK,T-5UK,7,40,364,HAND TUFTED,TUFTED 60C LOOP/CUT,10100 [OLIVIA],NAVY,REC
4884,32894,T-5,UK,T-5UK,8,40,352,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [9245],IVORY/GREY,REC
4884,19096,T-5,UK,T-5UK,5,40,220,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [9572],GREY,REC
4896,34670,P-4,USA,P-4USA,49,54,4365.9,HANDWOVEN,SHAGGY 60C+10C,MALETO STRIPE [9825],BLUSH/GREY,REC
4898,3709,P-5,USA,P-5USA,11,80,1320,DURRY,FLATWOVEN JUTE,COUSTEAU [ZIGZAG],MULTI,REC
4898,3707,P-5,USA,P-5USA,23,20,690,DURRY,FLATWOVEN JUTE,COUSTEAU [ZIGZAG],MULTI,REC
4898,17970,P-5,USA,P-5USA,10,40,600,DURRY,FLATWOVEN JUTE,COUSTEAU [ZIGZAG],MULTI,REC
4898,3708,P-5,USA,P-5USA,12,15,270,DURRY,FLATWOVEN JUTE,COUSTEAU [ZIGZAG],MULTI,REC
4898,3710,P-5,USA,P-5USA,50,3,225,DURRY,FLATWOVEN JUTE,COUSTEAU [ZIGZAG],MULTI,REC
4899,3714,P-5,USA,P-5USA,3,6,27,DURRY,FLATWOVEN JUTE,COUSTEAU [ZIGZAG],MULTI,REC
4900,2162,P-5,USA,P-5USA,5,140,2870,KNOTTED,KNOTTED 3/25 30C MS+30C HS,CITRA [TIKKI],G-1/GRAPHITE,REC
4900,4057,P-5,USA,P-5USA,6,108,2656.8,KNOTTED,KNOTTED 3/25 30C MS+30C HS,CITRA [TIKKI],G-1/GRAPHITE,REC
4900,8870,P-5,USA,P-5USA,22,15,1353,KNOTTED,KNOTTED 3/25 30C MS+30C HS,CITRA [TIKKI],G-1/GRAPHITE,REC
4900,4055,P-5,USA,P-5USA,11,24,1082.4,KNOTTED,KNOTTED 3/25 30C MS+30C HS,CITRA [TIKKI],G-1/GRAPHITE,REC
4900,2159,P-5,USA,P-5USA,10,6,246,KNOTTED,KNOTTED 3/25 30C MS+30C HS,CITRA [TIKKI],G-1/GRAPHITE,REC
4901,2159,P-5,USA,P-5USA,4,6,98.4,KNOTTED,KNOTTED 3/25 30C MS+30C HS,CITRA [TIKKI],G-1/GRAPHITE,REC
4903,34687,B-3,USA,B-3USA,1,140,683.2,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER/WHITE,REC
4910,7053,C-1,USA,C-1USA,1,140,812,HANDWOVEN,SHAGGY 0C FELTED,NEW-TEAL,TEAL MULTI,REC
4922,28034,PD,BELGIUM,PDBELGIUM,60,3.68,2318.4,DURRY,FLATWOVEN COTTON+10C,EMBROIDERED [10267],BEIGE,REC
4922,28036,PD,BELGIUM,PDBELGIUM,60,3.68,2318.4,DURRY,FLATWOVEN COTTON+10C,EMBROIDERED [10268],BLACK,REC
4922,34800,PD,BELGIUM,PDBELGIUM,30,5.8,1827,DURRY,FLATWOVEN COTTON+10C,EMBROIDERED [10267],BEIGE,REC
4922,34806,PD,BELGIUM,PDBELGIUM,30,5.8,1827,DURRY,FLATWOVEN COTTON+10C,EMBROIDERED [10268],BLACK,REC
4922,34802,PD,BELGIUM,PDBELGIUM,40,2.04,856.8,DURRY,FLATWOVEN COTTON+10C,EMBROIDERED [10267],BEIGE,REC
4922,34805,PD,BELGIUM,PDBELGIUM,40,2.04,856.8,DURRY,FLATWOVEN COTTON+10C,EMBROIDERED [10268],BLACK,REC
4922,34803,PD,BELGIUM,PDBELGIUM,60,0.66,415.8,DURRY,FLATWOVEN COTTON+10C,EMBROIDERED [10267],BEIGE,REC
4922,34804,PD,BELGIUM,PDBELGIUM,60,0.66,415.8,DURRY,FLATWOVEN COTTON+10C,EMBROIDERED [10268],BLACK,REC
4924,30147,P-5,USA,P-5USA,4,40,400,DURRY,FLATWOVEN 60C+10C,ANCHORAGE,WHITE,REC
4935,34912,T-2,ITALY,T-2ITALY,1,4,174.72,HANDWOVEN,SHAGGY 0C FELTED,LEEDS RUG,COL-64 BRONZO,SQUARE
4936,34912,T-2,ITALY,T-2ITALY,1,4,174.72,HANDWOVEN,SHAGGY 0C FELTED,LEEDS RUG,COL-64 BRONZO,SQUARE
4937,34914,T-2,ITALY,T-2ITALY,1,6.4,501.12,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,ROCK FORD [9088],140 ORO MULTI,REC
4938,34914,T-2,ITALY,T-2ITALY,1,6.4,501.12,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,ROCK FORD [9088],140 ORO MULTI,REC
4938,34915,T-2,ITALY,T-2ITALY,1,6.4,501.12,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,ROCK FORD [9088],174 PETROLIO MULTI,REC
4939,13126,RC,AUSTRALIA,RCAUSTRALIA,8,5.8,1948.8,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC
4939,13125,RC,AUSTRALIA,RCAUSTRALIA,5,3.68,772.8,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC
4939,13141,RC,AUSTRALIA,RCAUSTRALIA,1,8.75,367.5,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC
4940,34927,T-2,ITALY,T-2ITALY,1,1.07,147.39,INDO-TIBBETAN,INDO-TIBBETAN 10/40 SEMI WORSTED,PORTO [8831],159 ARANCIO MULTI,REC
4941,34926,T-2,ITALY,T-2ITALY,1,8.75,1080.63,INDO-TIBBETAN,INDO-TIBBETAN 10/40 SEMI WORSTED,PORTO [8831],159 ARANCIO MULTI,REC
4947,26066,A-11,USA,A-11USA,7,6,1092,HANDLOOM,HANDLOOM TENCIL VISC/2-20/6PLY,PLAIN,DK GREY/19-0000,REC
4947,26065,A-11,USA,A-11USA,6,3.91,609.96,HANDLOOM,HANDLOOM TENCIL VISC/2-20/6PLY,PLAIN,DK GREY/19-0000,REC
4947,26068,A-11,USA,A-11USA,5,3.91,508.3,HANDLOOM,HANDLOOM TENCIL VISC/2-20/6PLY,PLAIN,BEIGE/15-1116,REC
4962,35042,T-2,ITALY,T-2ITALY,1,3.85,300.3,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,620,REC
4963,33644,TGT,USA,TGTUSA,10,70,1190,HAND TUFTED,TUFTED 52C WOOL ALL CUT,9940 HT DK GREY (5240),DK.GREY,REC
4963,33647,TGT,USA,TGTUSA,10,70,1190,HAND TUFTED,TUFTED 52C WOOL+40C WOOL ALL CUT,9940 HT IVORY (5234),IVORY,REC
4963,33645,TGT,USA,TGTUSA,6,108,1101.6,HAND TUFTED,TUFTED 52C WOOL ALL CUT,9940 HT DK GREY (5241),DK.GREY,REC
4963,33648,TGT,USA,TGTUSA,6,108,1101.6,HAND TUFTED,TUFTED 52C WOOL+40C WOOL ALL CUT,9940 HT IVORY (5237),IVORY,REC
4963,33650,TGT,USA,TGTUSA,6,70,837,HAND TUFTED,TUFTED 52C 2PLY WOOL+VISC 2/15 5PLY LOOP/CUT,JAC96 HT LT GRAY (5252),LT.GREY,REC
4963,33653,TGT,USA,TGTUSA,6,70,777,HAND TUFTED,TUFTED 10C ALL LOOP,OROSIA A_5 HT PRAIRIE A (5802),PRAIRIE A,REC
4963,33641,TGT,USA,TGTUSA,6,70,756,HAND TUFTED,TUFTED 52C WOOL+40C WOOL LOOP/CUT,10200 HT NEUTRAL (5249),NEUTRAL,REC
4963,33635,TGT,USA,TGTUSA,6,70,714,HAND TUFTED,TUFTED 52C+52C 2PLY+10C WOOL LOOP/CUT,10197 HT BLACK (5255),BLACK,REC
4963,33639,TGT,USA,TGTUSA,6,70,714,HAND TUFTED,TUFTED 52C 2PLY WOOL ALL LOOP,8589 HT MULTI FLORAL (5246),MULTI FLORAL,REC
4963,33651,TGT,USA,TGTUSA,3,108,645.66,HAND TUFTED,TUFTED 52C 2PLY WOOL+VISC 2/15 5PLY LOOP/CUT,JAC96 HT LT GRAY (5253),LT.GREY,REC
4963,33654,TGT,USA,TGTUSA,3,108,599.4,HAND TUFTED,TUFTED 10C ALL LOOP,OROSIA A_5 HT PRAIRIE A (5803),PRAIRIE A,REC
4963,33643,TGT,USA,TGTUSA,10,35,595,HAND TUFTED,TUFTED 52C WOOL ALL CUT,9940 HT DK GREY (5238),DK.GREY,REC
4963,33642,TGT,USA,TGTUSA,3,108,583.2,HAND TUFTED,TUFTED 52C WOOL+40C WOOL LOOP/CUT,10200 HT NEUTRAL (5250),NEUTRAL,REC
4963,33649,TGT,USA,TGTUSA,8,35,558,HAND TUFTED,TUFTED 52C 2PLY WOOL+VISC 2/15 5PLY LOOP/CUT,JAC96 HT LT GRAY (5251),LT.GREY,REC
4963,33636,TGT,USA,TGTUSA,3,108,550.8,HAND TUFTED,TUFTED 52C+52C 2PLY+10C WOOL LOOP/CUT,10197 HT BLACK (5256),BLACK,REC
4963,33652,TGT,USA,TGTUSA,8,35,518,HAND TUFTED,TUFTED 10C ALL LOOP,OROSIA A_5 HT PRAIRIE A (5800),PRAIRIE A,REC
4963,33640,TGT,USA,TGTUSA,8,35,504,HAND TUFTED,TUFTED 52C WOOL+40C WOOL LOOP/CUT,10200 HT NEUTRAL (5248),NEUTRAL,REC
4963,33634,TGT,USA,TGTUSA,8,35,476,HAND TUFTED,TUFTED 52C+52C 2PLY+10C WOOL LOOP/CUT,10197 HT BLACK (5254),BLACK,REC
